application_number,filing_date,invention_subject_matter,application_type,examiner_name_last,examiner_name_first,examiner_name_middle,examiner_id,examiner_art_unit,uspc_class,uspc_subclass,confirm_number,customer_number,atty_docket_number,appl_status_code,appl_status_date,file_location,file_location_date,earliest_pgpub_number,earliest_pgpub_date,wipo_pub_number,wipo_pub_date,patent_number,patent_issue_date,abandon_date,disposal_type,invention_title,small_entity_indicator,aia_first_to_file
PCT/US99/27526,1999-11-19,?,PCT,DEVI,SARVAMANGALA,J N,90278,1645,424,184100,,None,13401024/PCT,275,18sep2002 00:00:00,9200,2006-03-27,,,200029434,2000-05-25,,,,PEND,"IDENTIFICATION AND CHARACTERIZATION OF NOVEL PNEUMOCOCCAL CHOLINE BINDING PROTEINS, CBPG AND",0,0
PCT/US99/27527,1999-11-19,?,PCT,BECKER,DREW,E,60397,1792,426,466000,,None,PRAXIS-001,566,07mar2000 00:00:00,9200,2006-03-27,,,200028831,2000-05-25,,,,PEND,COFFEE ROASTING METHOD AND APPARATUS,0,0
PCT/US99/27528,1999-11-19,?,PCT,KIM,VICKIE,Y,98558,1614,514,102000,,None,TRI 1007,275,04nov2003 00:00:00,9200,2006-03-27,,,200028982,2000-05-25,,,,PEND,INCREASING BONE STRENGHT WITH SELECTED BISPHOSPHONATES,0,0
PCT/US99/27529,1999-11-19,?,PCT,None,None,None,,5331,000,000000,,None,NONE,218,13dec1999 18:03:30,9200,2006-03-27,,,,,,,,PEND,A MOBILE HOSPITAL PATIENT SCALE,0,0
PCT/US99/27530,1999-11-18,?,PCT,STEWART,ALVIN,J,97761,3738,623,001100,,None,RVSC-002 PCT,256,10nov2001 00:00:00,9200,2017-03-07,,,200028923,2000-05-25,,,,PEND,ENDOCASCULAR PROSTHESIS AND METHOD OF MAKING,0,0
PCT/US99/27531,1999-11-18,?,PCT,None,None,None,,5331,000,000000,,None,8993/125,218,13dec1999 18:03:12,9200,2006-03-27,,,200038174,2000-06-29,,,,PEND,METHOD AND APPARATUS FOR DECREASING STORAGE REQUIREMENTS FOR A VOICE RECORDING SYSTEM,0,0
PCT/US99/27532,1999-11-18,?,PCT,None,None,None,,5331,000,000000,,None,8597/17,218,13dec1999 18:03:06,9200,2006-03-27,,,200029549,2000-05-25,,,,PEND,LOW OXYGEN CULTURING OF CELLS,0,0
PCT/US99/27533,1999-11-18,?,PCT,KINDRED,ALFORD,W,97943,2172,707,501000,,None,P3707PCT,256,10nov2001 00:00:00,9200,2006-03-27,,,200034873,2000-06-15,,,,PEND,METHOD AND APPARATUS FOR PROVIDING AND MAINTAINING A USER-INTERACTIVE PORTAL SYSTEM ACCESSIBLE VIA,0,0
PCT/US99/27534,1999-11-18,?,PCT,None,None,None,,5332,000,000000,,None,P1696R1,218,21dec1999 18:02:48,9200,2006-03-27,,,200030673,2000-06-02,,,,PEND,USES FOR EPH RECEPTOR ANTAGONISTS AND AGONISTS,0,0
PCT/US99/27535,1999-11-19,?,PCT,NGUYEN,STEVEN,H D,71764,2616,370,395000,,None,USW0464PCT,256,10nov2001 00:00:00,9200,2006-03-27,,,200033512,2000-06-08,,,,PEND,SYSTEM AND METHOD FOR INCREASING DISTRIBUTION DISTANCE OF XDSL TYPE SIGNALS,0,0
PCT/US99/27536,1999-11-19,?,PCT,COLBERT,ELLA,,59273,2172,707,001000,,None,21764/151,256,10nov2001 00:00:00,9200,2006-03-27,,,200029991,2000-05-25,,,,PEND,A METHOD AND SYSTEM FOR DISPLAYING AND PROVIDING ACCESS TO DATA ON A MONITOR,0,0
PCT/US99/27537,1999-11-19,?,PCT,NGUYEN,VINH,P,60473,2867,324,11700R,,None,M93.13-0312,256,10nov2001 00:00:00,9200,2006-03-27,,,200033095,2000-06-08,,,,PEND,CIRCUIT WITH IMPROVED DYNAMIC RESPONSE FOR MEASURING CURRENT IN PULSE WIDTH MODULATED,0,0
PCT/US99/27538,1999-11-19,?,PCT,SCHUBERG,DARREN,E,61641,2835,361,724000,,None,111433-04A,566,24may2000 00:00:00,9200,2006-03-27,,,200110179,2001-02-08,,,,PEND,UNIVERSAL SERIAL BUS DOCKING STATION,0,0
PCT/US99/27539,1999-11-19,?,PCT,CHAWAN,VIJAY,B,65633,2658,704,235000,,None,9761730-04,256,10nov2001 00:00:00,9200,2006-03-27,,,200031724,2000-06-02,,,,PEND,METHOD AND APPARATUS FOR AUTOMATING TRANSCRIPTION SERVICES,0,0
PCT/US99/27540,1999-11-19,?,PCT,None,None,None,,5332,000,000000,,None,00786-393WO1,218,21dec1999 18:01:50,9200,2006-03-27,,,200030592,2000-06-02,,,,PEND,"PERMANENT, REMOVABLE TISSUE MARKINGS",0,0
PCT/US99/27541,1999-11-19,?,PCT,None,None,None,,5332,000,000000,,None,8993/111,218,21dec1999 18:01:46,9200,2006-03-27,,,200038294,2000-06-29,,,,PEND,CHARGING METHOD FOR A PRODUCT USING RECHARGEABLE BATTERIES,0,0
PCT/US99/27542,1999-11-19,?,PCT,None,None,None,,5332,000,000000,,None,98-2163 PCT,218,21dec1999 18:01:39,9200,2006-03-27,,,200030698,2000-06-02,,,,PEND,APPARATUS AND METHOD FOR CONTROL OF TISSUE/IMPLANT INTERACTIONS,0,0
PCT/US99/27543,1999-11-19,?,PCT,None,None,None,,5332,000,000000,,None,98-2163CF,218,21dec1999 18:01:35,9200,2006-03-27,,,200030532,2000-06-02,,,,PEND,GENERIC INTEGRATED IMPLANTABLE POTENTIOSTAT TELEMETRY UNIT ELECTROCHEMICAL SENSORS,0,0
PCT/US99/27544,1999-11-19,?,PCT,None,None,None,,5332,000,000000,,None,98-513L,218,28dec1999 18:01:30,9200,2006-03-27,,,200033639,2000-06-15,,,,PEND,CUTTING TOOL CONFIGURATION FOR A FELLER-BUNCHER,0,0
PCT/US99/27545,1999-11-19,?,PCT,WALKER,MISTY,F,86869,5332,000,000000,,None,98-449 L,218,22dec1999 18:01:25,9200,2006-03-27,,,200034647,2000-06-15,,,,PEND,HYDRAULICALLY ACTUATED FUEL INJECTOR WITH SEATED PIN ACTUATOR,0,0
PCT/US99/27546,1999-11-19,?,PCT,REIP,DAVID,OWEN,78755,3731,606,074000,,None,013282.0006,256,10nov2001 00:00:00,9200,2006-03-27,,,200030547,2000-06-02,,,,PEND,FRACTURE REDUCTION CLAMP,0,0
PCT/US99/27547,1999-11-19,?,PCT,CHARLES,MARCUS,,71412,3682,474,237000,,None,B98-032PCT,256,10nov2001 00:00:00,9200,2006-03-27,,,200029762,2000-05-25,,,,PEND,"""POWER TRANSMISSION BELT""",0,0
PCT/US99/27548,1999-11-19,?,PCT,WALKER,MISTY,F,86869,5332,000,000000,,None,500606.02,218,22dec1999 18:00:58,9200,2006-03-27,,,200028883,2000-05-25,,,,PEND,SHEATH FOR PROTECTING AND ALTERING THE BENDING CHARACTERISTICS OF A FLEXIBLE ENDOSCOPE,0,0
PCT/US99/27549,1999-11-19,?,PCT,HAN,YOUNGHUIE,JESSICA,64588,2845,363,039000,,None,AUDIO981047,256,10nov2001 00:00:00,9200,2006-03-27,,,200031863,2000-06-02,,,,PEND,SYSTEM WITH CHOKE IN PARALLEL WITH A/C LINE FOR LOAD CONDITIONING,0,0
PCT/US99/27550,1999-11-19,?,PCT,None,None,None,,5332,000,000000,,None,BB1275 PCT,218,05jan2000 18:00:43,9200,2006-03-27,,,200031269,2000-06-02,,,,PEND,PLANT CELL PROLIFERATION-ASSOCIATED PROTEINS,0,0
PCT/US99/27551,1999-11-19,?,PCT,None,None,None,,5332,000,000000,,None,98-514L,218,04jan2000 18:00:39,9200,2006-03-27,,,200033640,2000-06-15,,,,PEND,HYDRAULIC DRIVE FOR A FELLER-BUNCHER,0,0
PCT/US99/27552,1999-11-19,?,PCT,None,None,None,,5332,000,000000,,None,J&J-1756 PCT,218,05jan2000 18:00:35,9200,2006-03-27,,,200030694,2000-06-02,,,,PEND,DRESSING AND BANDAGES COMPRISING SAME,0,0
PCT/US99/27553,1999-11-22,?,PCT,PHAN,MAN,U,64252,2616,370,401000,,None,1757.006PC01,256,10nov2001 00:00:00,9200,2006-03-27,,,200031924,2000-06-02,,,,PEND,SYSTEM AND METHOD FOR BYPASSING DATA FROM EGRESS FACILITIES,0,0
PCT/US99/27555,1999-11-22,?,PCT,None,None,None,,5332,000,000000,,None,202701,218,04jan2000 18:00:10,9200,2006-03-27,,,200031128,2000-06-02,,,,PEND,CHIMERIC BIOTIN-BINDING PAPILLOMAVIRUS PROTEIN,0,0
PCT/US99/27556,1999-11-22,?,PCT,HYUN,SOON,D,70897,2616,370,537000,,None,97-825 PCT,256,10nov2001 00:00:00,9200,2006-03-27,,,200031922,2000-06-02,,,,PEND,METHOD AND APPARATUS FOR SERVICE MULTIPLEXING OVER TELEPHONE NETWORKS WHICH EMPLOY BRIDGED TAP,0,0
PCT/US99/27557,1999-11-22,?,PCT,PHAM,TOAN,NGOC,99174,2684,340,933000,,None,NEST-010XQ99,256,10nov2001 00:00:00,9200,2006-03-27,,,200031707,2000-06-02,,,,PEND,NON-VIOLATION EVENT FILTERING FOR A TRAFFIC LIGHT VIOLATION DETECTION SYSTEM,0,0
PCT/US99/27558,1999-11-22,?,PCT,None,None,None,,5332,000,000000,,None,KB4310 PCT,218,05jan2000 17:59:40,9200,2006-03-27,,,200031752,2000-06-02,,,,PEND,FIBER COATED WITH WATER BLOCKING MATERIAL,0,0
PCT/US99/27559,1999-11-22,?,PCT,None,None,None,,5332,000,000000,,None,PT0022 PCT,218,13dec1999 17:59:34,9200,2006-03-27,,,200032548,2000-06-08,,,,PEND,IMPROVED PROCESS FOR PRODUCING HIGHLY PURE AROMATIC CARBOXYLIC ACIDS,0,0
PCT/US99/27560,1999-11-22,?,PCT,PRIDDY,MICHAEL,B,59298,3732,606,130000,,None,400305,256,10nov2001 00:00:00,9200,2006-03-27,,,200030557,2000-06-02,,,,PEND,SURGICAL MANIPULATOR,0,0
PCT/US99/27561,1999-11-19,?,PCT,None,None,None,,5332,000,000000,,None,M-7423 PCT,218,13dec1999 17:59:20,9200,2006-03-27,,,200106445,2001-01-25,,,,PEND,METHOD AND SYSTEM FOR FINGERPRINT TEMPLATE MATCHING,0,0
PCT/US99/27562,1999-11-19,?,PCT,None,None,None,,5332,000,000000,,None,5055/016PC,218,21dec1999 17:59:16,9200,2006-03-27,,,200032019,2000-06-02,,,,PEND,DEPANELING SYSTEM HAVING MULTIPLE ROUTER STATIONS,0,0
PCT/US99/27563,1999-11-19,?,PCT,DUFFY,PATRICIA,ANN,67657,1645,530,350000,,None,NID1502-PCT,256,10nov2001 00:00:00,9200,2006-03-27,,,200031535,2000-06-02,,,,PEND,"THYROID PEROXIDASE AUTOANTIBODY ASSAY COMPOSITIONS, METHOD AND KIT",0,0
PCT/US99/27564,1999-11-19,?,PCT,None,None,None,,5332,000,000000,,None,17692-1,218,17dec1999 17:59:00,9200,2006-03-27,,,200031710,2000-06-02,,,,PEND,METHOD FOR DEVELOPING ANSWER-OPTIONS TO ISSUE- QUESTIONS RELATING TO CHILD-DEVELOPMENT,0,0
PCT/US99/27565,1999-11-19,?,PCT,CANELLA,KAREN,A,99892,1642,424,145100,,None,P50857,256,10nov2001 00:00:00,9200,2006-03-27,,,200029447,2000-05-25,,,,PEND,RHAMM ANTAGONIST ANTIBODIES,0,0
PCT/US99/27566,1999-11-19,?,PCT,TUNG,MARY BETH,,96372,1644,435,006000,,None,PF-0643 PCT,256,10nov2001 00:00:00,9200,2006-03-27,,,200029583,2000-05-25,,,,PEND,IMMUNOGLOBULIN SUPERFAMILY PROTEINS,0,0
PCT/US99/27567,1999-11-19,?,PCT,None,None,None,,5333,000,000000,,None,P8794.01,218,14dec1999 17:58:34,9200,2006-03-27,,,2002034307,2002-05-02,,,,PEND,TRANSMURAL CONCENTRIC MULTILAYER INGROWTH MATRIX WITHIN WELL-DEFINED POROSITY,0,0
PCT/US99/27568,1999-11-19,?,PCT,WRIGHT,NORMAN,M,75851,2131,714,038000,,None,21764/131,256,10nov2001 00:00:00,9200,2006-03-27,,,200030232,2000-05-25,,,,PEND,METHOD AND SYSTEM FOR EXTERNAL NOTIFICATION AND/OR RESOLUTION OF SOFTWARE ERRORS,0,0
PCT/US99/27569,1999-11-19,?,PCT,None,None,None,,5333,000,000000,,None,E0295/7084WO,218,14dec1999 17:58:19,9200,2006-03-27,,,200029952,2000-05-25,,,,PEND,METHOD AND APPARATUS FOR IDENTIFYING CHANGES TO A LOGICAL OBJECT BASED ON CHANGES TO THE LOGICAL,0,0
PCT/US99/27570,1999-11-19,?,PCT,None,None,None,,5333,000,000000,,None,ORT-1065,218,13dec1999 17:58:15,9200,2006-03-27,,,200035942,2000-06-22,,,,PEND,SUBSTITUTED HETEROCYCLIC ACYL-TRIPEPTIDES USEFUL AS THROMBIN RECEPTOR MODULATORS,0,0
PCT/US99/27572,1999-11-19,?,PCT,TSEGAYE,SABA,,73223,2616,370,352000,,None,1322/8 PCT,256,10nov2001 00:00:00,9200,2006-03-27,,,200035156,2000-06-15,,,,PEND,METHODS AND SYSTEMS FOR COMMUNICATING SIGNALING SYSTEM 7 (SS7) USER PART MESSAGES AMONG SS7,0,0
PCT/US99/27573,1999-11-19,?,PCT,NGUYEN,ANTHONY,H,64556,2854,310,120000,,None,0140-4188PC,256,10nov2001 00:00:00,9200,2006-03-27,,,200029216,2000-05-25,,,,PEND,CYLINDER CLEANING DEVICE,0,0
PCT/US99/27574,1999-11-19,?,PCT,RODRIGUEZ,CRIS,LOIREN,76577,3763,604,133000,,None,VI98-006.PCT,256,10nov2001 00:00:00,9200,2006-03-27,,,200030703,2000-06-02,,,,PEND,SYRINGES AND INJECTOR SYSTEMS WITH COLLAPSIBLE CARTRIDGES,0,0
PCT/US99/27575,1999-11-19,?,PCT,None,None,None,,5333,000,000000,,None,PCT-1439A1,218,15dec1999 17:57:26,9200,2006-03-27,,,200032351,2000-06-08,,,,PEND,"WELDABLE, COATED METAL SUBSTRATES AND METHOD FOR PREPARING AND INHIBITING CORROSION OF THE SAME",0,0
PCT/US99/27576,1999-11-19,?,PCT,O HARA,EILEEN,B,99340,1646,435,069100,,None,07334-183WO1,256,10nov2001 00:00:00,9200,2006-03-27,,,200029438,2000-05-25,,,,PEND,EGF-LIKE NUCLEIC ACIDS AND POLYPEPTIDES AND USES THEREOF,0,0
PCT/US99/27577,1999-11-19,?,PCT,TRUONG,KEVIN,THAO,75969,3731,606,184000,,None,T6960PCT,256,10nov2001 00:00:00,9200,2006-03-27,,,200030710,2000-06-02,,,,PEND,STENT APPARATUS AND METHOD,0,0
PCT/US99/27578,1999-11-19,?,PCT,None,None,None,,5333,000,000000,,None,ROKWELL.032V,218,08dec1999 17:57:00,9200,2006-03-27,,,200033458,2000-06-08,,,,PEND,RECEIVER FOR RF SIGNALS,0,0
PCT/US99/27579,1999-11-19,?,PCT,None,None,None,,5333,000,000000,,None,UF-228,218,13dec1999 17:56:56,9200,2006-03-27,,,200029597,2000-05-25,,,,PEND,MUTANT GENES ENCODING PLANT ADP-GLUCOSE PYROPHOSPHORYLASE AND METHODS OF USE,0,0
PCT/US99/27580,1999-11-19,?,PCT,COLLINS,CYNTHIA,E,66224,1662,800,287000,,None,"50,529",256,10nov2001 00:00:00,9200,2006-03-27,,,200031283,2000-06-02,,,,PEND,REGULATORY SEQUENCES USEFUL FOR GENE EXPRESSION IN PLANT EMBRYO TISSUE,0,0
PCT/US99/27581,1999-11-18,?,PCT,CASLER,BRIAN,L,64615,3700,600,423000,,None,5495/2E562WO,256,10nov2001 00:00:00,9200,2006-03-27,,,200028896,2000-05-25,,,,PEND,EXPANDABLE MRI RECEIVING COIL,0,0
PCT/US99/27582,1999-11-22,?,PCT,None,None,None,,5333,000,000000,,None,072874.0126,218,14dec1999 17:56:33,9200,2006-03-27,,,200031290,2000-06-02,,,,PEND,METHODS AND COMPOSITIONS FOR PAIN MANAGEMENT,0,0
PCT/US99/27583,1999-11-19,?,PCT,POINVIL,FRANTZY,,65995,3696,716,001000,,None,NONE,566,10apr2000 00:00:00,9200,2006-03-27,,,200030015,2000-05-25,,,,PEND,ONLINE SYSTEMS FOR ENABLING EXPECTED VALUE PAYMENTS,0,0
PCT/US99/27584,1999-11-18,?,PCT,NASHED,NASHAAT,T,60331,1652,435,189000,,None,5735.204-WO,256,10nov2001 00:00:00,9200,2006-03-27,,,200031241,2000-06-02,,,,PEND,POLYPEPTIDES HAVING CHOLINE ACTIVITY AND NUCLEIC ACIDS ENCODING SAME,0,0
PCT/US99/27585,1999-11-19,?,PCT,DELACROIX MUIRHEI,CYBILLE,,65829,1614,514,065000,,None,10287-048WO1,256,10nov2001 00:00:00,9200,2006-03-27,,,200030636,2000-06-02,,,,PEND,THE USE OF PYRETHROID COMPOUNDS TO PROMOTE HAIR GROWTH,0,0
PCT/US99/27586,1999-11-19,?,PCT,None,None,None,,5333,000,000000,,None,ACS 52774,218,16dec1999 17:56:01,9200,2006-03-27,,,200030565,2000-06-02,,,,PEND,STENT CRIMPING TOOL AND METHOD OF USE,0,0
PCT/US99/27587,1999-11-19,?,PCT,FOLLANSBEE,JOHN,A,67389,2783,712,005000,,None,HOLCOMB-PCT1,256,10nov2001 00:00:00,9200,2006-03-27,,,200029966,2000-05-25,,,,PEND,UNIFIED COMPUTING AND COMMUNICATION ARCHITECTURE (UCCA),0,0
PCT/US99/27588,1999-11-19,?,PCT,JOHNSON,CHRISTINA,ANN,63620,1754,423,345000,,None,CXU-286-PCT,256,10nov2001 00:00:00,9200,2006-03-27,,,200030974,2000-06-02,,,,PEND,PROCESS FOR RECYCLING SPENT POT LINER,0,0
PCT/US99/27589,1999-11-19,?,PCT,VO,TED,T,99346,2122,717,011000,,None,21764/141,256,10nov2001 00:00:00,9200,2006-03-27,,,200029927,2000-05-25,,,,PEND,A METHOD AND SYSTEM FOR LOADING INSTRUCTIONS INTO AN EXECUTING PROCESS,0,0
PCT/US99/27590,1999-11-19,?,PCT,BRITTON,HOWARD,W,80252,2613,348,051000,,None,227/271WO,256,10nov2001 00:00:00,9200,2006-03-27,,,200035200,2000-06-15,,,,PEND,IMAGE CORRECTION METHOD TO COMPENSATE FOR POINT OF VIEW IMAGE DISTORTION,0,0
PCT/US99/27591,1999-11-18,?,PCT,OWENS JR,HOWARD,V,60059,1623,536,025300,,None,REGENTS1460W,275,30aug2002 00:00:00,9200,2006-03-27,,,200031588,2000-06-02,,,,PEND,PROTECTING GROUPS WITH INCREASED PHOTOSENSITIVITIES,0,0
PCT/US99/27592,1999-11-18,?,PCT,MULL,FRED,H,96474,3648,342,357100,,None,QCPA712PCT,256,10nov2001 00:00:00,9200,2006-03-27,,,200029868,2000-05-25,,,,PEND,WIRELESS USER POSITION UPDATE USING INFRASTRUCTURE MEASUREMENTS,0,0
PCT/US99/27593,1999-11-18,?,PCT,DUONG,FRANK,,64520,2616,370,538000,,None,PA697PCT,256,10nov2001 00:00:00,9200,2006-03-27,,,200031889,2000-06-02,,,,PEND,PROCESSING SIGNALS OF DIFFERENT DATA RATES,0,0
PCT/US99/27594,1999-11-18,?,PCT,GLENN,KIMBERLY,E,61893,2842,331,078000,,None,PA715PCT,256,10nov2001 00:00:00,9200,2006-03-27,,,200031622,2000-06-02,,,,PEND,FAST SLEWING PSEUDORANDOM NOISE SEQUENCE GENERATOR,0,0
PCT/US99/27595,1999-11-18,?,PCT,None,None,None,,5333,000,000000,,None,22203-706,218,13dec1999 17:54:44,9200,2006-03-27,,,200031539,2000-06-02,,,,PEND,METHOD AND APPARATUS FOR PERFORMING A LATERAL FLOW ASSAY,0,0
PCT/US99/27599,1999-11-18,?,PCT,BASKAR,PADMAVATHI,,93869,1645,536,023200,,None,19957-1383PC,275,19feb2002 00:00:00,9200,2006-03-27,,,200029603,2000-05-25,,,,PEND,LOW COST MANUFACTURE OF OLIGOSACCHARIDES,0,0
PCT/US99/27600,1999-11-22,?,PCT,SIMONE,TIMOTHY,F,73233,1761,099,425000,,None,RD-PCT-23,256,10nov2001 00:00:00,9200,2006-03-27,,,200062653,2000-10-26,,,,PEND,JUICE REMOVAL FRYING PAN,0,0
PCT/US99/27601,1999-11-19,?,PCT,None,None,None,,5331,000,000000,,None,101116-0064P,218,13dec1999 17:54:14,9200,2006-03-27,,,200057071,2000-09-28,,,,PEND,LONG-LIVED ROTARY BALL BEARING FOR RECIPROCATING APPLICATIONS AND METHOD OF LUBRICATING SAME,0,0
PCT/US99/27602,1999-11-19,?,PCT,None,None,None,,5331,000,000000,,None,MOCP:196P--,218,13dec1999 17:54:10,9200,2006-03-27,,,200030452,2000-06-02,,,,PEND,HIGHLY CONCENTRATED AQUEOUS GLYPHOSATE COMPOSITIONS,0,0
PCT/US99/27603,1999-11-19,?,PCT,KRECK,JOHN,J,75221,3673,166,380000,,None,19.0249WO,256,10nov2001 00:00:00,9200,2006-03-27,,,200029713,2000-05-25,,,,PEND,METHOD AND APPARATUS FOR CONNECTING A LATERAL BRANCH LINER TO A MAIN WELLBORE,0,0
PCT/US99/27604,1999-11-19,?,PCT,OH,TAYLOR,V,62160,1623,562,001000,,None,VLIN/0004PCT,256,10nov2001 00:00:00,9200,2006-03-27,,,200031014,2000-06-02,,,,PEND,PROCESS OF PURIFYING AND PRODUCING HIGH PURITY AROMATIC POLYCARBOXYLIC ACIDS AND DERIVATIVES,0,0
PCT/US99/27605,1999-11-18,?,PCT,None,None,None,,5331,000,000000,,None,353532001040,218,09dec1999 17:53:47,9200,2006-03-27,,,200029056,2000-05-25,,,,PEND,FLUID DELIVERY APPARATUS AND METHODS,0,0
PCT/US99/27606,1999-11-18,?,PCT,WILLS,MONIQUE,M,68415,1745,429,034000,,None,6503-9,256,10nov2001 00:00:00,9200,2006-03-27,,,200030203,2000-05-25,,,,PEND,COMPOUNDING AND MOLDING PROCESS FOR FUEL CELL COLLECTOR PLATES,0,0
PCT/US99/27607,1999-11-18,?,PCT,SANTIAGO,ENRIQUE,L,73652,2628,345,419000,,None,54729-P003WO,256,10nov2001 00:00:00,9200,2006-03-27,,,200030039,2000-05-25,,,,PEND,SYSTEM AND METHOD FOR CREATING 3D MODELS FROM 2D SEQUENTIAL IMAGE DATA,0,0
PCT/US99/27608,1999-11-18,?,PCT,None,None,None,,5331,000,000000,,None,9952-016-228,218,13dec1999 17:53:22,9200,2006-03-27,,,0,2001-05-25,,,,PEND,METHOD AND APPARATUS FOR COMPUTER CONTROLLED CELL BASED DIAGNOSIS,0,0
PCT/US99/27609,1999-11-18,?,PCT,MRUK,BRIAN,P,73692,1751,008,401000,,None,5727.204-WO,256,10nov2001 00:00:00,9200,2006-03-27,,,200031333,2000-06-02,,,,PEND,ENZYMATIC METHODS FOR DYEING WITH REDUCED VAT AND SULFUR DYES,0,0
PCT/US99/27610,1999-11-18,?,PCT,JACKSON,GARY,,82998,3731,606,139000,,None,17516-25-3PC,256,10nov2001 00:00:00,9200,2006-03-27,,,200030551,2000-06-02,,,,PEND,STABILIZER FOR ROBOTIC BEATING-HEART SURGERY,0,0
PCT/US99/27611,1999-11-18,?,PCT,None,None,None,,5331,000,000000,,None,LIM-011.25,218,14dec1999 17:52:54,9200,2006-03-27,,,200030398,2000-05-25,,,,PEND,EVENT MANAGER FOR USE IN FRAUD DETECTION,0,0
PCT/US99/27612,1999-11-18,?,PCT,None,None,None,,5331,000,000000,,None,P1714R2,218,14dec1999 17:52:49,9200,2006-03-27,,,200030628,2000-06-02,,,,PEND,METHOD OF INHIBITING ANGIOGENESIS,0,0
PCT/US99/27613,1999-11-18,?,PCT,None,None,None,,5331,000,000000,,None,8597/18,218,03feb2000 17:52:44,9200,2006-03-27,,,200029550,2000-05-25,,,,PEND,LOW OXYGEN CULTURING OF CENTRAL NERVOUS SYSTEM PROGENITOR CELLS,0,0
PCT/US99/27614,1999-11-18,?,PCT,NGUYEN,PATRICIA,T,67730,2842,330,051000,,None,MAX1P040.P,256,10nov2001 00:00:00,9200,2006-03-27,,,200030247,2000-05-25,,,,PEND,CIRCUITS FOR PREVENTING UNWANTED OUTPUT TRANSIENTS IN AMPLIFIERS DURING POWER-UP,0,0
PCT/US99/27615,1999-11-18,?,PCT,None,None,None,,5331,000,000000,,None,032378-005,218,03feb2000 17:52:29,9200,2006-03-27,,,200030337,2000-05-25,,,,PEND,THREE-DIMENSIONAL HANDHELD DIGITAL CAMERA FOR MEDICAL APPLICATIONS,0,0
PCT/US99/27616,1999-11-18,?,PCT,SHAW,SHAWNA,JEANNINE,78303,3737,600,427000,,None,17516-47-2PC,256,10nov2001 00:00:00,9200,2006-03-27,,,200030548,2000-06-02,,,,PEND,COOPERATIVE MINIMALLY INVASIVE TELESURGICAL SYSTEM,0,0
PCT/US99/27617,1999-11-19,?,PCT,SHAH,SANJIV,,89803,2624,707,103000,,None,6180-P02-PCT,256,10nov2001 00:00:00,9200,2006-03-27,,,200031665,2000-06-02,,,,PEND,JAVA COMPATIBLE OBJECT ORIENTED COMPONENT DATA STRUCTURE,0,0
PCT/US99/27618,1999-11-19,?,PCT,NASRI,JAVAID,H,74429,2831,439,441000,,None,"FP99,2459-PC",256,11nov2001 00:00:00,9200,2006-03-27,,,200041271,2000-07-13,,,,PEND,WIRE-TRAP COMPRESSION CONNECTOR,0,0
PCT/US99/27620,1999-11-18,?,PCT,BRAY,WAYMOND,D,81939,3725,144,218000,,None,P 99 555.018,275,09jan2003 00:00:00,9200,2006-03-27,,,200029181,2000-05-25,,,,PEND,IMPROVED KNIFE HOLDER FOR A CHIPPER DISC,0,0
PCT/US99/27621,1999-11-19,?,PCT,CALLAHAN,PAUL,E,67994,2132,713,201000,,None,028410-0005,256,11nov2001 00:00:00,9200,2006-03-27,,,200030285,2000-05-25,,,,PEND,METHOD AND APPARATUS FOR SECURE DISTRIBUTION OF AUTHENTICATION CREDENTIALS TO ROAMING USERS,0,0
PCT/US99/27622,1999-11-19,?,PCT,CAPOSSELA,RONALD,C,97483,3744,062,625000,,None,99-85,256,10nov2001 00:00:00,9200,2006-03-27,,,200031214,2000-06-02,,,,PEND,SYSTEM AND PROCESS FOR THE RECOVERY OF PROPYLENE AND ETHYLENE FROM REFINERY OFFGASES,0,0
PCT/US99/27623,1999-11-19,?,PCT,WILLIAMS,CATHERINE,SERKE,70994,3763,604,218000,,None,PERCUS.023H,256,10nov2001 00:00:00,9200,2006-03-27,,,200029060,2000-05-25,,,,PEND,LOW VOLUME SYRINGE AND METHOD FOR INFLATING SURGICAL BALLOONS,0,0
PCT/US99/27624,1999-11-19,?,PCT,HAMMOND III,THOMAS,M,85286,3622,117,200000,,None,03869.006,566,14feb2000 00:00:00,9200,2006-03-27,,,200029648,2000-05-25,,,,PEND,METHODS AND APPARATUS FOR MINIMIZING WHITE POINT DEFECTS IN QUARTZ GLASS CRUCIBLES,0,0
PCT/US99/27625,1999-11-19,?,PCT,TSAY,FRANK,,63407,3672,166,312000,,None,56.491,256,10nov2001 00:00:00,9200,2006-03-27,,,200029711,2000-05-25,,,,PEND,METHOD FOR REMOVAL OF UNDESIRED FLUIDS FROM A WELLBORE,0,0
PCT/US99/27626,1999-11-19,?,PCT,None,None,None,,5331,000,000000,,None,54956PCT3A,218,14dec1999 17:51:01,9200,2006-03-27,,,200110968,2001-02-15,,,,PEND,"ONE-PART, STORAGE-STABLE, WATER-BASED CONTACT ADHESIVE COMPOSITION WITH AN INTERNAL COAGULANT",0,0
PCT/US99/27627,1999-11-19,?,PCT,MAI,NGOCLAN,THI,75409,1742,419,049000,,None,SAMD-46WO,256,10nov2001 00:00:00,9200,2006-03-27,,,200038861,2000-07-06,,,,PEND,"METHOD OF MAKING HIGH-DENSITY, HIGH-PURITY TUNGSTEN SPUTTER TARGETS",0,0
